Receiving Node ID, Transmitting Node ID, RSSI (dBm)
rxID, txID, rssi
0,5,-65
0,4,-62
0,6,-84
0,3,-108
0,4,-62
0,2,-103
0,5,-65
0,5,-66
0,3,-108
0,3,-106
0,6,-84
0,2,-108
0,4,-63
0,2,-93
0,5,-65
0,6,-83
0,3,-107
0,6,-84
0,2,-95
0,2,-94
0,3,-107
0,4,-62
0,5,-65
0,3,-107
0,4,-61
0,2,-95
0,6,-85
0,1,-98
0,3,-109
0,6,-84
0,2,-94
0,7,-74
0,4,-61
0,6,-84
0,2,-96
0,5,-65
0,6,-85
0,3,-108
0,1,-95
0,2,-94
0,2,-98
0,5,-62
0,6,-83
0,1,-97
0,4,-63
0,5,-63
0,6,-79
0,3,-110
0,1,-95
0,2,-100
0,7,-76
0,5,-63
0,6,-76
0,2,-96
0,3,-109
0,2,-97
0,5,-63
0,6,-76
0,2,-96
0,7,-77
0,5,-64
0,2,-99
0,4,-61
0,5,-62
0,4,-61
0,5,-63
0,1,-97
0,6,-76
0,6,-76
0,5,-63
0,2,-93
0,7,-75
0,5,-63
0,6,-76
0,6,-77
0,3,-111
0,7,-76
0,3,-109
0,6,-76
0,2,-95
0,7,-76
0,5,-63
0,2,-93
0,5,-63
0,5,-64
0,6,-76
0,6,-76
0,5,-63
0,2,-101
0,7,-76
0,6,-76
0,7,-76
0,6,-76
0,2,-99
0,5,-64
0,2,-101
0,5,-63
0,5,-64
0,6,-79
0,6,-78
0,4,-61
0,2,-104
0,7,-76
0,5,-64
0,6,-77
0,6,-78
0,4,-61
0,2,-100
0,5,-64
0,6,-78
0,4,-60
0,7,-77
0,5,-65
0,6,-78
0,3,-107
0,5,-64
0,3,-108
0,3,-106
0,5,-64
0,6,-77
0,4,-60
0,4,-61
0,5,-64
0,6,-78
0,2,-100
0,3,-107
0,5,-65
0,6,-77
0,6,-78
0,4,-61
0,2,-97
0,5,-64
0,6,-80
0,4,-62
0,7,-78
0,5,-65
0,6,-76
0,3,-107
0,5,-64
0,3,-108
0,3,-108
0,5,-64
0,6,-77
0,3,-106
0,1,-97
0,5,-63
0,6,-77
0,3,-107
0,5,-63
0,6,-75
0,4,-62
0,4,-62
0,6,-76
0,2,-95
0,3,-107
0,6,-76
0,1,-98
0,7,-80
0,5,-64
0,6,-76
0,3,-108
0,5,-64
0,3,-109
0,5,-63
0,3,-108
0,1,-100
0,5,-64
0,6,-76
0,3,-108
0,5,-63
0,3,-110
0,6,-77
0,4,-62
0,6,-76
0,5,-65
0,6,-76
0,4,-62
0,6,-76
0,5,-64
0,6,-76
0,5,-65
0,3,-108
0,5,-65
0,3,-108
0,3,-108
0,6,-76
0,5,-64
0,6,-76
0,7,-81
0,3,-108
0,5,-64
0,3,-106
0,4,-63
0,6,-77
0,5,-64
0,6,-76
0,4,-62
0,6,-77
0,5,-64
0,6,-77
0,7,-79
0,7,-80
0,5,-63
0,3,-106
0,3,-107
0,6,-76
0,5,-64
0,7,-80
0,3,-107
0,3,-107
0,6,-76
0,5,-63
0,6,-76
0,2,-100
0,7,-82
0,5,-64
0,3,-107
0,4,-63
0,6,-76
0,3,-105
0,4,-63
0,6,-77
0,5,-64
0,6,-76
0,7,-81
0,7,-81
0,7,-81
0,3,-106
0,3,-106
0,6,-76
0,5,-63
0,7,-82
0,3,-106
0,2,-97
0,2,-98
0,6,-76
0,5,-63
0,6,-76
0,2,-97
0,7,-80
0,7,-80
0,5,-62
0,3,-106
0,3,-109
0,2,-97
0,2,-95
0,6,-76
0,2,-96
0,5,-63
0,4,-62
0,6,-76
0,5,-64
0,7,-81
0,7,-80
0,5,-64
0,3,-107
0,3,-107
0,6,-76
0,5,-64
0,7,-77
0,3,-107
0,3,-107
0,2,-94
0,2,-96
0,6,-77
0,5,-63
0,1,-98
0,7,-77
0,5,-64
0,3,-107
0,6,-76
0,2,-93
0,2,-93
0,6,-76
0,2,-92
0,7,-78
0,5,-64
0,6,-77
0,6,-82
0,5,-64
0,7,-76
0,7,-76
0,5,-66
0,3,-108
0,2,-97
0,6,-82
0,5,-65
0,3,-105
0,3,-105
0,2,-96
0,1,-97
0,7,-80
0,1,-99
0,6,-79
0,5,-64
0,4,-62
0,7,-79
0,5,-64
0,3,-106
0,6,-79
0,1,-99
0,2,-102
0,2,-103
0,1,-99
0,7,-79
0,5,-65
0,6,-78
0,6,-78
0,5,-64
0,6,-79
0,7,-76
0,7,-77
0,3,-105
0,2,-102
0,5,-65
0,3,-107
0,2,-104
0,1,-99
0,7,-78
0,6,-77
0,5,-63
0,4,-61
0,3,-105
0,3,-105
0,2,-98
0,1,-98
0,7,-76
0,1,-97
0,6,-77
0,5,-63
0,4,-62
0,7,-76
0,5,-63
0,3,-105
0,6,-77
0,1,-97
0,2,-101
0,2,-101
0,1,-96
0,7,-76
0,4,-62
0,6,-77
0,6,-77
0,7,-76
0,3,-105
0,3,-106
0,2,-98
0,7,-76
0,4,-61
0,3,-106
0,2,-98
0,1,-97
0,5,-64
0,6,-77
0,5,-64
0,4,-61
0,3,-106
0,2,-98
0,1,-98
0,7,-77
0,1,-97
0,6,-77
0,7,-76
0,2,-98
0,5,-63
0,3,-105
0,6,-77
0,2,-99
0,1,-99
0,7,-77
0,5,-63
0,1,-97
0,6,-77
0,3,-105
0,3,-106
0,7,-76
0,3,-107
0,2,-101
0,4,-61
0,4,-62
0,3,-107
0,2,-100
0,1,-97
0,7,-76
0,3,-107
0,2,-105
0,1,-96
0,4,-62
0,1,-97
0,6,-78
0,7,-76
0,2,-98
0,4,-62
0,3,-105
0,6,-78
0,2,-97
0,1,-96
0,6,-79
0,7,-77
0,4,-64
0,6,-90
0,6,-87
0,7,-75
0,3,-106
0,7,-75
0,3,-106
0,2,-89
0,7,-76
0,3,-106
0,2,-98
0,1,-95
0,7,-75
0,3,-105
0,2,-95
0,1,-105
0,7,-77
0,6,-84
0,3,-105
0,1,-106
0,2,-94
0,4,-61
0,1,-99
0,6,-82
0,7,-75
0,4,-61
0,6,-83
0,6,-76
0,2,-98
0,6,-76
0,7,-77
0,1,-101
0,7,-77
0,1,-102
0,7,-77
0,2,-92
0,1,-100
0,7,-77
0,4,-61
0,1,-100
0,5,-65
0,5,-65
0,2,-90
0,6,-77
0,7,-77
0,1,-100
0,2,-93
0,4,-62
0,5,-64
0,5,-64
0,6,-77
0,1,-104
0,4,-61
0,5,-63
0,6,-76
0,2,-91
0,6,-76
0,7,-78
0,1,-102
0,7,-78
0,2,-92
0,7,-77
0,1,-102
0,5,-64
0,2,-92
0,4,-60
0,5,-64
0,4,-61
0,5,-63
0,2,-92
0,7,-79
0,1,-102
0,2,-93
0,4,-62
0,5,-63
0,4,-62
0,5,-64
0,6,-76
0,7,-79
0,2,-93
0,5,-64
0,6,-78
0,2,-94
0,7,-78
0,1,-102
0,7,-78
0,1,-100
0,7,-78
0,2,-95
0,4,-61
0,2,-95
0,4,-61
0,4,-60
0,5,-64
0,5,-64
0,1,-99
0,6,-76
0,7,-81
0,1,-99
0,2,-95
0,4,-60
0,5,-65
0,4,-62
0,5,-64
0,5,-64
0,7,-80
0,2,-94
0,5,-65
0,7,-79
0,7,-79
0,1,-98
0,7,-79
0,3,-107
0,4,-62
0,2,-95
0,4,-61
0,3,-108
0,2,-94
0,4,-61
0,4,-61
0,5,-64
0,5,-64
0,3,-109
0,5,-64
0,2,-93
0,7,-78
0,7,-77
0,1,-102
0,4,-61
0,4,-62
0,5,-64
0,5,-64
0,6,-77
0,1,-102
0,2,-93
0,5,-64
0,6,-77
0,7,-77
0,7,-78
0,3,-107
0,2,-93
0,4,-61
0,3,-109
0,2,-93
0,4,-61
0,4,-62
0,5,-64
0,5,-64
0,3,-109
0,5,-64
0,2,-93
0,7,-79
0,7,-78
0,4,-62
0,4,-61
0,5,-64
0,3,-108
0,7,-79
0,2,-96
0,7,-79
0,3,-108
0,2,-93
0,4,-61
0,3,-107
0,2,-93
0,4,-60
0,4,-61
0,5,-63
0,3,-107
0,3,-106
0,2,-93
0,7,-76
0,7,-76
0,2,-95
0,5,-64
0,4,-61
0,5,-64
0,7,-74
0,7,-76
0,2,-92
0,2,-93
0,3,-108
0,4,-61
0,1,-104
0,3,-108
0,1,-101
0,4,-62
0,3,-107
0,1,-100
0,5,-65
0,4,-61
0,5,-64
0,5,-64
0,1,-100
0,1,-102
0,6,-76
0,7,-79
0,1,-101
0,2,-95
0,5,-64
0,4,-62
0,5,-63
0,3,-107
0,7,-79
0,7,-79
0,2,-96
0,7,-80
0,2,-93
0,3,-107
0,4,-60
0,4,-61
0,1,-98
0,4,-61
0,1,-99
0,5,-64
0,5,-64
0,3,-106
0,1,-99
0,5,-64
0,4,-62
0,5,-64
0,3,-107
0,6,-76
0,1,-99
0,6,-76
0,7,-79
0,2,-94
0,7,-80
0,1,-99
0,2,-95
0,5,-64
0,6,-76
0,7,-80
0,1,-98
0,2,-93
0,6,-76
0,7,-78
0,2,-93
0,3,-107
0,3,-107
0,3,-108
0,1,-98
0,4,-62
0,1,-97
0,5,-63
0,4,-61
0,6,-77
0,1,-97
0,7,-79
0,5,-63
0,5,-64
0,1,-97
0,6,-77
0,7,-78
0,2,-93
0,7,-78
0,3,-108
0,1,-97
0,2,-93
0,5,-64
0,6,-76
0,6,-77
0,2,-95
0,7,-78
0,1,-96
0,2,-93
0,6,-76
0,7,-77
0,2,-94
0,4,-61
0,4,-61
0,4,-61
0,1,-97
0,4,-61
0,1,-98
0,5,-64
0,5,-64
0,6,-77
0,1,-99
0,7,-78
0,5,-64
0,6,-77
0,1,-99
0,6,-76
0,2,-93
0,2,-93
0,7,-79
0,4,-61
0,1,-99
0,5,-64
0,6,-77
0,6,-77
0,2,-92
0,7,-78
0,4,-60
0,2,-93
0,6,-78
0,7,-80
0,2,-92
0,4,-60
0,4,-60
0,4,-61
0,7,-79
0,7,-79
0,5,-63
0,6,-77
0,1,-97
0,7,-78
0,5,-64
0,6,-77
0,1,-97
0,6,-77
0,7,-80
0,2,-93
0,4,-60
0,1,-97
0,5,-64
0,6,-77
0,6,-77
0,2,-94
0,7,-78
0,4,-61
0,6,-77
0,2,-93
0,2,-92
0,4,-61
0,4,-60
0,7,-78
0,6,-76
0,1,-101
0,5,-63
0,6,-77
0,1,-98
0,7,-78
0,5,-64
0,6,-77
0,1,-98
0,6,-77
0,2,-97
0,2,-95
0,4,-60
0,4,-60
0,7,-79
0,5,-64
0,2,-93
0,6,-78
0,2,-93
0,4,-60
0,6,-78
0,7,-78
0,4,-61
0,1,-99
0,6,-77
0,7,-79
0,1,-99
0,5,-63
0,6,-79
0,1,-99
0,7,-76
0,5,-64
0,2,-93
0,6,-78
0,1,-100
0,6,-79
0,2,-93
0,4,-61
0,4,-61
0,7,-79
0,5,-64
0,2,-96
0,6,-78
0,2,-100
0,4,-61
0,5,-64
0,2,-94
0,4,-61
0,1,-98
0,1,-98
0,3,-105
0,7,-80
0,7,-80
0,3,-105
0,6,-79
0,1,-97
0,3,-106
0,5,-64
0,6,-80
0,1,-99
0,7,-77
0,5,-64
0,2,-94
0,6,-77
0,5,-63
0,2,-93
0,4,-60
0,1,-98
0,7,-81
0,5,-64
0,2,-95
0,2,-95
0,6,-77
0,7,-78
0,5,-64
0,2,-95
0,7,-78
0,1,-98
0,3,-108
0,6,-77
0,7,-78
0,3,-107
0,6,-78
0,7,-77
0,5,-65
0,6,-76
0,5,-64
0,2,-98
0,5,-63
0,2,-93
0,6,-76
0,5,-66
0,2,-95
0,7,-77
0,4,-62
0,3,-105
0,7,-76
0,5,-63
0,2,-95
0,2,-95
0,3,-105
0,5,-65
0,2,-95
0,4,-62
0,6,-80
0,3,-107
0,3,-107
0,7,-78
0,6,-79
0,5,-65
0,6,-79
0,5,-65
0,2,-97
0,2,-98
0,5,-63
0,2,-95
0,7,-77
0,4,-63
0,3,-107
0,7,-78
0,5,-63
0,2,-98
0,2,-98
0,4,-63
0,7,-77
0,5,-63
0,2,-95
0,4,-63
0,6,-79
0,6,-80
0,6,-80
0,6,-80
0,5,-65
0,6,-80
0,2,-96
0,1,-98
0,5,-63
0,2,-97
0,4,-63
0,6,-86
0,7,-76
0,5,-65
0,5,-64
0,1,-103
0,4,-62
0,7,-77
0,5,-63
0,5,-63
0,2,-96
0,1,-99
0,4,-62
0,7,-76
0,6,-80
0,6,-80
0,5,-64
0,6,-78
0,2,-95
0,2,-95
0,1,-97
0,5,-64
0,2,-96
0,4,-64
0,6,-82
0,5,-65
0,6,-79
0,2,-94
0,1,-98
0,2,-93
0,4,-62
0,7,-77
0,5,-65
0,5,-65
0,2,-96
0,1,-99
0,4,-64
0,6,-77
0,6,-76
0,5,-66
0,6,-78
0,6,-77
0,2,-96
0,7,-76
0,5,-66
0,2,-95
0,3,-109
0,7,-78
0,4,-60
0,6,-76
0,5,-65
0,6,-76
0,2,-96
0,7,-76
0,1,-96
0,2,-95
0,3,-108
0,7,-78
0,3,-107
0,5,-66
0,2,-97
0,1,-97
0,3,-107
0,6,-77
0,6,-76
0,5,-67
0,6,-76
0,6,-76
0,2,-94
0,2,-94
0,7,-76
0,1,-99
0,5,-66
0,2,-96
0,3,-107
0,7,-77
0,4,-62
0,5,-67
0,6,-76
0,2,-94
0,2,-95
0,3,-109
0,7,-76
0,5,-67
0,2,-94
0,3,-107
0,4,-61
0,3,-108
0,6,-76
0,5,-66
0,6,-76
0,6,-76
0,7,-76
0,2,-96
0,3,-107
0,5,-67
0,2,-95
0,3,-107
0,7,-76
0,6,-76
0,6,-80
0,5,-63
0,6,-76
0,7,-77
0,1,-100
0,2,-103
0,3,-106
0,7,-76
0,5,-63
0,3,-106
0,1,-99
0,4,-62
0,3,-107
0,7,-77
0,5,-65
0,6,-77
0,6,-77
0,2,-98
0,2,-102
0,7,-76
0,5,-66
0,3,-108
0,2,-102
0,5,-66
0,6,-77
0,2,-99
0,2,-98
0,3,-109
0,7,-76
0,6,-77
0,5,-66
0,3,-109
0,1,-97
0,4,-63
0,5,-65
0,3,-109
0,5,-64
0,2,-94
0,6,-76
0,2,-93
0,2,-93
0,3,-107
0,5,-65
0,5,-65
0,3,-107
0,2,-95
0,5,-65
0,6,-76
0,3,-106
0,3,-107
0,6,-75
0,5,-66
0,3,-107
0,6,-76
0,3,-108
0,2,-92
0,2,-91
0,5,-66
0,5,-66
0,2,-90
0,6,-76
0,5,-63
0,3,-107
0,1,-99
0,2,-91
0,5,-65
0,3,-108
0,5,-65
0,3,-108
0,3,-108
0,5,-65
0,3,-107
0,2,-94
0,7,-77
0,2,-93
0,7,-76
0,7,-77
0,1,-98
0,5,-66
0,2,-94
0,2,-94
0,7,-76
0,1,-97
0,1,-97
0,7,-76
0,1,-96
0,5,-67
0,3,-108
0,1,-97
0,5,-65
0,3,-109
0,3,-109
0,5,-64
0,3,-108
0,2,-92
0,7,-75
0,2,-94
0,2,-94
0,7,-75
0,6,-76
0,5,-64
0,2,-92
0,7,-76
0,1,-99
0,5,-65
0,2,-92
0,7,-76
0,2,-91
0,1,-99
0,4,-62
0,6,-76
0,1,-96
0,7,-77
0,1,-98
0,6,-77
0,6,-77
0,2,-92
0,7,-76
0,2,-93
0,7,-76
0,1,-101
0,5,-64
0,2,-91
0,4,-62
0,4,-61
0,7,-77
0,6,-80
0,5,-63
0,2,-91
0,7,-76
0,4,-62
0,2,-90
0,1,-99
0,5,-64
0,4,-62
0,6,-81
0,7,-76
0,7,-76
0,1,-98
0,6,-78
0,5,-64
0,2,-93
0,7,-77
0,4,-63
0,4,-62
0,5,-63
0,6,-80
0,5,-63
0,2,-93
0,4,-62
0,7,-76
0,5,-63
0,1,-99
0,5,-63
0,2,-92
0,7,-76
0,4,-62
0,1,-101
0,5,-66
0,4,-63
0,1,-100
0,1,-100
0,6,-81
0,2,-94
0,5,-66
0,6,-79
0,2,-94
0,4,-62
0,7,-76
0,2,-93
0,4,-62
0,7,-76
0,6,-79
0,5,-66
0,4,-61
0,4,-60
0,7,-74
0,5,-65
0,6,-79
0,2,-95
0,7,-75
0,4,-62
0,6,-81
0,5,-65
0,6,-80
0,2,-93
0,6,-80
0,4,-60
0,2,-97
0,4,-60
0,7,-76
0,4,-61
0,2,-93
0,6,-78
0,4,-60
0,4,-61
0,2,-92
0,5,-64
0,6,-84
0,2,-91
0,7,-74
0,2,-97
0,5,-65
0,4,-60
0,7,-75
0,6,-84
0,6,-81
0,6,-80
0,4,-61
0,4,-61
0,4,-61
0,5,-64
0,6,-82
0,2,-93
0,4,-60
0,7,-74
0,1,-101
0,6,-82
0,6,-82
0,3,-108
0,4,-60
0,2,-95
0,7,-74
0,5,-64
0,4,-61
0,1,-100
0,7,-74
0,5,-64
0,1,-99
0,4,-63
0,4,-63
0,2,-95
0,4,-62
0,5,-64
0,6,-76
0,2,-94
0,4,-62
0,7,-77
0,5,-65
0,6,-75
0,3,-107
0,4,-62
0,6,-76
0,3,-107
0,7,-76
0,1,-97
0,6,-80
0,4,-63
0,7,-74
0,5,-65
0,1,-97
0,6,-79
0,4,-63
0,4,-62
0,4,-62
0,7,-74
0,7,-74
0,5,-63
0,6,-81
0,3,-108
0,4,-62
0,7,-74
0,7,-73
